Group,Ind,locality,pop,q,likely_assignment,assignment_prob,name,longitude,latitude
5,CB0553,PZ,P1,0.109548,P3,0.561735,P. benedetti,-104.802722,19.658917
5,CB0553,PZ,P2,0.19094,P3,0.561735,P. benedetti,-104.802722,19.658917
5,CB0553,PZ,P3,0.561735,P3,0.561735,P. benedetti,-104.802722,19.658917
5,CB0553,PZ,P4,0.0620572,P3,0.561735,P. benedetti,-104.802722,19.658917
5,CB0553,PZ,P5,0.07572,P3,0.561735,P. benedetti,-104.802722,19.658917
5,CB0554,PZ,P1,1e-4,P3,0.964067,P. benedetti,-104.802722,19.658917
5,CB0554,PZ,P2,1e-4,P3,0.964067,P. benedetti,-104.802722,19.658917
5,CB0554,PZ,P3,0.964067,P3,0.964067,P. benedetti,-104.802722,19.658917
5,CB0554,PZ,P4,1e-4,P3,0.964067,P. benedetti,-104.802722,19.658917
5,CB0554,PZ,P5,0.0356329,P3,0.964067,P. benedetti,-104.802722,19.658917
5,CB0555,PZ,P1,1e-4,P3,0.997735,P. benedetti,-104.802722,19.658917
5,CB0555,PZ,P2,1e-4,P3,0.997735,P. benedetti,-104.802722,19.658917
5,CB0555,PZ,P3,0.997735,P3,0.997735,P. benedetti,-104.802722,19.658917
5,CB0555,PZ,P4,1e-4,P3,0.997735,P. benedetti,-104.802722,19.658917
5,CB0555,PZ,P5,0.0019651,P3,0.997735,P. benedetti,-104.802722,19.658917
5,CB0556,PZ,P1,0.131524,P3,0.50574,P. benedetti,-104.802722,19.658917
5,CB0556,PZ,P2,0.216862,P3,0.50574,P. benedetti,-104.802722,19.658917
5,CB0556,PZ,P3,0.50574,P3,0.50574,P. benedetti,-104.802722,19.658917
5,CB0556,PZ,P4,0.0801411,P3,0.50574,P. benedetti,-104.802722,19.658917
5,CB0556,PZ,P5,0.0657327,P3,0.50574,P. benedetti,-104.802722,19.658917
5,CB0557,PZ,P1,0.0410649,P3,0.695817,P. benedetti,-104.802722,19.658917
5,CB0557,PZ,P2,0.160281,P3,0.695817,P. benedetti,-104.802722,19.658917
5,CB0557,PZ,P3,0.695817,P3,0.695817,P. benedetti,-104.802722,19.658917
5,CB0557,PZ,P4,0.0541192,P3,0.695817,P. benedetti,-104.802722,19.658917
5,CB0557,PZ,P5,0.0487177,P3,0.695817,P. benedetti,-104.802722,19.658917
5,CB0559,PZ,P1,0.0918569,P3,0.758362,P. benedetti,-104.802722,19.658917
5,CB0559,PZ,P2,0.0863501,P3,0.758362,P. benedetti,-104.802722,19.658917
5,CB0559,PZ,P3,0.758362,P3,0.758362,P. benedetti,-104.802722,19.658917
5,CB0559,PZ,P4,0.0261962,P3,0.758362,P. benedetti,-104.802722,19.658917
5,CB0559,PZ,P5,0.0372352,P3,0.758362,P. benedetti,-104.802722,19.658917
5,CB0561,PZ,P1,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0561,PZ,P2,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0561,PZ,P3,0.9996,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0561,PZ,P4,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0561,PZ,P5,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
6,CB0573,CH,P1,1e-4,P5,0.962066,P. benedetti,-104.518139,19.247167
6,CB0573,CH,P2,0.00677723,P5,0.962066,P. benedetti,-104.518139,19.247167
6,CB0573,CH,P3,0.0249613,P5,0.962066,P. benedetti,-104.518139,19.247167
6,CB0573,CH,P4,0.00609528,P5,0.962066,P. benedetti,-104.518139,19.247167
6,CB0573,CH,P5,0.962066,P5,0.962066,P. benedetti,-104.518139,19.247167
6,CB0574,CH,P1,2.96749e-4,P5,0.80127,P. benedetti,-104.518139,19.247167
6,CB0574,CH,P2,0.0928046,P5,0.80127,P. benedetti,-104.518139,19.247167
6,CB0574,CH,P3,0.0650311,P5,0.80127,P. benedetti,-104.518139,19.247167
6,CB0574,CH,P4,0.0405979,P5,0.80127,P. benedetti,-104.518139,19.247167
6,CB0574,CH,P5,0.80127,P5,0.80127,P. benedetti,-104.518139,19.247167
6,CB0576,CH,P1,0.0537555,P5,0.694046,P. benedetti,-104.518139,19.247167
6,CB0576,CH,P2,0.126331,P5,0.694046,P. benedetti,-104.518139,19.247167
6,CB0576,CH,P3,0.0845043,P5,0.694046,P. benedetti,-104.518139,19.247167
6,CB0576,CH,P4,0.0413632,P5,0.694046,P. benedetti,-104.518139,19.247167
6,CB0576,CH,P5,0.694046,P5,0.694046,P. benedetti,-104.518139,19.247167
6,CB0577,CH,P1,0.106738,P2,0.293482,P. benedetti,-104.518139,19.247167
6,CB0577,CH,P2,0.293482,P2,0.293482,P. benedetti,-104.518139,19.247167
6,CB0577,CH,P3,0.288641,P2,0.293482,P. benedetti,-104.518139,19.247167
6,CB0577,CH,P4,0.104416,P2,0.293482,P. benedetti,-104.518139,19.247167
6,CB0577,CH,P5,0.206723,P2,0.293482,P. benedetti,-104.518139,19.247167
6,CB0578,CH,P1,0.0697522,P5,0.445137,P. benedetti,-104.518139,19.247167
6,CB0578,CH,P2,0.207395,P5,0.445137,P. benedetti,-104.518139,19.247167
6,CB0578,CH,P3,0.205127,P5,0.445137,P. benedetti,-104.518139,19.247167
6,CB0578,CH,P4,0.072588,P5,0.445137,P. benedetti,-104.518139,19.247167
6,CB0578,CH,P5,0.445137,P5,0.445137,P. benedetti,-104.518139,19.247167
6,CB0579,CH,P1,0.0545997,P5,0.530321,P. benedetti,-104.518139,19.247167
6,CB0579,CH,P2,0.170788,P5,0.530321,P. benedetti,-104.518139,19.247167
6,CB0579,CH,P3,0.190599,P5,0.530321,P. benedetti,-104.518139,19.247167
6,CB0579,CH,P4,0.0536936,P5,0.530321,P. benedetti,-104.518139,19.247167
6,CB0579,CH,P5,0.530321,P5,0.530321,P. benedetti,-104.518139,19.247167
6,CB0584,CH,P1,0.0665268,P5,0.424803,P. benedetti,-104.518139,19.247167
6,CB0584,CH,P2,0.221441,P5,0.424803,P. benedetti,-104.518139,19.247167
6,CB0584,CH,P3,0.217706,P5,0.424803,P. benedetti,-104.518139,19.247167
6,CB0584,CH,P4,0.0695232,P5,0.424803,P. benedetti,-104.518139,19.247167
6,CB0584,CH,P5,0.424803,P5,0.424803,P. benedetti,-104.518139,19.247167
6,CB0586,CH,P1,0.11746,P2,0.297519,P. benedetti,-104.518139,19.247167
6,CB0586,CH,P2,0.297519,P2,0.297519,P. benedetti,-104.518139,19.247167
6,CB0586,CH,P3,0.294456,P2,0.297519,P. benedetti,-104.518139,19.247167
6,CB0586,CH,P4,0.105065,P2,0.297519,P. benedetti,-104.518139,19.247167
6,CB0586,CH,P5,0.185501,P2,0.297519,P. benedetti,-104.518139,19.247167
6,CB0588,CH,P1,0.125218,P3,0.298212,P. benedetti,-104.518139,19.247167
6,CB0588,CH,P2,0.296931,P3,0.298212,P. benedetti,-104.518139,19.247167
6,CB0588,CH,P3,0.298212,P3,0.298212,P. benedetti,-104.518139,19.247167
6,CB0588,CH,P4,0.107577,P3,0.298212,P. benedetti,-104.518139,19.247167
6,CB0588,CH,P5,0.172061,P3,0.298212,P. benedetti,-104.518139,19.247167
6,CB0589,CH,P1,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0589,CH,P2,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0589,CH,P3,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0589,CH,P4,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0589,CH,P5,0.9996,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0590,CH,P1,0.101439,P5,0.367385,P. benedetti,-104.518139,19.247167
6,CB0590,CH,P2,0.216791,P5,0.367385,P. benedetti,-104.518139,19.247167
6,CB0590,CH,P3,0.238261,P5,0.367385,P. benedetti,-104.518139,19.247167
6,CB0590,CH,P4,0.0761247,P5,0.367385,P. benedetti,-104.518139,19.247167
6,CB0590,CH,P5,0.367385,P5,0.367385,P. benedetti,-104.518139,19.247167
6,CB0591,CH,P1,0.114209,P2,0.316479,P. benedetti,-104.518139,19.247167
6,CB0591,CH,P2,0.316479,P2,0.316479,P. benedetti,-104.518139,19.247167
6,CB0591,CH,P3,0.314382,P2,0.316479,P. benedetti,-104.518139,19.247167
6,CB0591,CH,P4,0.103208,P2,0.316479,P. benedetti,-104.518139,19.247167
6,CB0591,CH,P5,0.151721,P2,0.316479,P. benedetti,-104.518139,19.247167
6,CB0593,CH,P1,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0593,CH,P2,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0593,CH,P3,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0593,CH,P4,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0593,CH,P5,0.9996,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0598,CH,P1,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0598,CH,P2,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0598,CH,P3,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0598,CH,P4,1e-4,P5,0.9996,P. benedetti,-104.518139,19.247167
6,CB0598,CH,P5,0.9996,P5,0.9996,P. benedetti,-104.518139,19.247167
7,CB0603,PT,P1,0.639015,P1,0.639015,P. benedetti,-104.766306,19.289806
7,CB0603,PT,P2,0.130181,P1,0.639015,P. benedetti,-104.766306,19.289806
7,CB0603,PT,P3,0.128462,P1,0.639015,P. benedetti,-104.766306,19.289806
7,CB0603,PT,P4,0.0375984,P1,0.639015,P. benedetti,-104.766306,19.289806
7,CB0603,PT,P5,0.0647435,P1,0.639015,P. benedetti,-104.766306,19.289806
7,CB0605,PT,P1,0.308772,P1,0.308772,P. benedetti,-104.766306,19.289806
7,CB0605,PT,P2,0.261129,P1,0.308772,P. benedetti,-104.766306,19.289806
7,CB0605,PT,P3,0.276518,P1,0.308772,P. benedetti,-104.766306,19.289806
7,CB0605,PT,P4,0.0878132,P1,0.308772,P. benedetti,-104.766306,19.289806
7,CB0605,PT,P5,0.0657678,P1,0.308772,P. benedetti,-104.766306,19.289806
7,CB0607,PT,P1,0.550253,P1,0.550253,P. benedetti,-104.766306,19.289806
7,CB0607,PT,P2,0.166664,P1,0.550253,P. benedetti,-104.766306,19.289806
7,CB0607,PT,P3,0.182931,P1,0.550253,P. benedetti,-104.766306,19.289806
7,CB0607,PT,P4,0.0551167,P1,0.550253,P. benedetti,-104.766306,19.289806
7,CB0607,PT,P5,0.0450357,P1,0.550253,P. benedetti,-104.766306,19.289806
7,CB0608,PT,P1,0.9996,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0608,PT,P2,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0608,PT,P3,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0608,PT,P4,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0608,PT,P5,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0610,PT,P1,0.330309,P1,0.330309,P. benedetti,-104.766306,19.289806
7,CB0610,PT,P2,0.246129,P1,0.330309,P. benedetti,-104.766306,19.289806
7,CB0610,PT,P3,0.264928,P1,0.330309,P. benedetti,-104.766306,19.289806
7,CB0610,PT,P4,0.0879023,P1,0.330309,P. benedetti,-104.766306,19.289806
7,CB0610,PT,P5,0.0707322,P1,0.330309,P. benedetti,-104.766306,19.289806
7,CB0611,PT,P1,0.553521,P1,0.553521,P. benedetti,-104.766306,19.289806
7,CB0611,PT,P2,0.176566,P1,0.553521,P. benedetti,-104.766306,19.289806
7,CB0611,PT,P3,0.163583,P1,0.553521,P. benedetti,-104.766306,19.289806
7,CB0611,PT,P4,0.0640066,P1,0.553521,P. benedetti,-104.766306,19.289806
7,CB0611,PT,P5,0.0423234,P1,0.553521,P. benedetti,-104.766306,19.289806
7,CB0612,PT,P1,0.863649,P1,0.863649,P. benedetti,-104.766306,19.289806
7,CB0612,PT,P2,0.0344987,P1,0.863649,P. benedetti,-104.766306,19.289806
7,CB0612,PT,P3,0.0490726,P1,0.863649,P. benedetti,-104.766306,19.289806
7,CB0612,PT,P4,0.0105474,P1,0.863649,P. benedetti,-104.766306,19.289806
7,CB0612,PT,P5,0.0422321,P1,0.863649,P. benedetti,-104.766306,19.289806
7,CB0613,PT,P1,0.354489,P1,0.354489,P. benedetti,-104.766306,19.289806
7,CB0613,PT,P2,0.211738,P1,0.354489,P. benedetti,-104.766306,19.289806
7,CB0613,PT,P3,0.274354,P1,0.354489,P. benedetti,-104.766306,19.289806
7,CB0613,PT,P4,0.0786224,P1,0.354489,P. benedetti,-104.766306,19.289806
7,CB0613,PT,P5,0.0807968,P1,0.354489,P. benedetti,-104.766306,19.289806
7,CB0614,PT,P1,0.948595,P1,0.948595,P. benedetti,-104.766306,19.289806
7,CB0614,PT,P2,0.0223877,P1,0.948595,P. benedetti,-104.766306,19.289806
7,CB0614,PT,P3,0.0142761,P1,0.948595,P. benedetti,-104.766306,19.289806
7,CB0614,PT,P4,0.0146411,P1,0.948595,P. benedetti,-104.766306,19.289806
7,CB0614,PT,P5,1e-4,P1,0.948595,P. benedetti,-104.766306,19.289806
7,CB0615,PT,P1,0.973732,P1,0.973732,P. benedetti,-104.766306,19.289806
7,CB0615,PT,P2,1e-4,P1,0.973732,P. benedetti,-104.766306,19.289806
7,CB0615,PT,P3,1e-4,P1,0.973732,P. benedetti,-104.766306,19.289806
7,CB0615,PT,P4,1e-4,P1,0.973732,P. benedetti,-104.766306,19.289806
7,CB0615,PT,P5,0.0259679,P1,0.973732,P. benedetti,-104.766306,19.289806
7,CB0616,PT,P1,0.952586,P1,0.952586,P. benedetti,-104.766306,19.289806
7,CB0616,PT,P2,0.00960128,P1,0.952586,P. benedetti,-104.766306,19.289806
7,CB0616,PT,P3,0.0317624,P1,0.952586,P. benedetti,-104.766306,19.289806
7,CB0616,PT,P4,0.0050341,P1,0.952586,P. benedetti,-104.766306,19.289806
7,CB0616,PT,P5,0.00101631,P1,0.952586,P. benedetti,-104.766306,19.289806
7,CB0617,PT,P1,0.321697,P1,0.321697,P. benedetti,-104.766306,19.289806
7,CB0617,PT,P2,0.241539,P1,0.321697,P. benedetti,-104.766306,19.289806
7,CB0617,PT,P3,0.273048,P1,0.321697,P. benedetti,-104.766306,19.289806
7,CB0617,PT,P4,0.0800931,P1,0.321697,P. benedetti,-104.766306,19.289806
7,CB0617,PT,P5,0.0836222,P1,0.321697,P. benedetti,-104.766306,19.289806
7,CB0618,PT,P1,0.387675,P1,0.387675,P. benedetti,-104.766306,19.289806
7,CB0618,PT,P2,0.209316,P1,0.387675,P. benedetti,-104.766306,19.289806
7,CB0618,PT,P3,0.249443,P1,0.387675,P. benedetti,-104.766306,19.289806
7,CB0618,PT,P4,0.0726462,P1,0.387675,P. benedetti,-104.766306,19.289806
7,CB0618,PT,P5,0.08092,P1,0.387675,P. benedetti,-104.766306,19.289806
7,CB0620,PT,P1,0.2991,P1,0.2991,P. benedetti,-104.766306,19.289806
7,CB0620,PT,P2,0.261604,P1,0.2991,P. benedetti,-104.766306,19.289806
7,CB0620,PT,P3,0.262593,P1,0.2991,P. benedetti,-104.766306,19.289806
7,CB0620,PT,P4,0.0879205,P1,0.2991,P. benedetti,-104.766306,19.289806
7,CB0620,PT,P5,0.0887832,P1,0.2991,P. benedetti,-104.766306,19.289806
7,CB0621,PT,P1,0.9996,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0621,PT,P2,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0621,PT,P3,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0621,PT,P4,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0621,PT,P5,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0622,PT,P1,0.9996,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0622,PT,P2,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0622,PT,P3,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0622,PT,P4,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0622,PT,P5,1e-4,P1,0.9996,P. benedetti,-104.766306,19.289806
7,CB0623,PT,P1,0.999211,P1,0.999211,P. benedetti,-104.766306,19.289806
7,CB0623,PT,P2,4.89557e-4,P1,0.999211,P. benedetti,-104.766306,19.289806
7,CB0623,PT,P3,1e-4,P1,0.999211,P. benedetti,-104.766306,19.289806
7,CB0623,PT,P4,1e-4,P1,0.999211,P. benedetti,-104.766306,19.289806
7,CB0623,PT,P5,1e-4,P1,0.999211,P. benedetti,-104.766306,19.289806
7,CB0625,PT,P1,0.650289,P1,0.650289,P. benedetti,-104.766306,19.289806
7,CB0625,PT,P2,0.118536,P1,0.650289,P. benedetti,-104.766306,19.289806
7,CB0625,PT,P3,0.170715,P1,0.650289,P. benedetti,-104.766306,19.289806
7,CB0625,PT,P4,0.0394899,P1,0.650289,P. benedetti,-104.766306,19.289806
7,CB0625,PT,P5,0.0209704,P1,0.650289,P. benedetti,-104.766306,19.289806
7,CB0626,PT,P1,0.849814,P1,0.849814,P. benedetti,-104.766306,19.289806
7,CB0626,PT,P2,0.0776419,P1,0.849814,P. benedetti,-104.766306,19.289806
7,CB0626,PT,P3,0.0410128,P1,0.849814,P. benedetti,-104.766306,19.289806
7,CB0626,PT,P4,0.0314312,P1,0.849814,P. benedetti,-104.766306,19.289806
7,CB0626,PT,P5,1e-4,P1,0.849814,P. benedetti,-104.766306,19.289806
7,CB0627,PT,P1,0.523445,P1,0.523445,P. benedetti,-104.766306,19.289806
7,CB0627,PT,P2,0.190614,P1,0.523445,P. benedetti,-104.766306,19.289806
7,CB0627,PT,P3,0.1817,P1,0.523445,P. benedetti,-104.766306,19.289806
7,CB0627,PT,P4,0.0613541,P1,0.523445,P. benedetti,-104.766306,19.289806
7,CB0627,PT,P5,0.0428868,P1,0.523445,P. benedetti,-104.766306,19.289806
8,CB0633,LS,P1,0.116093,P2,0.513881,P. benedetti,-104.932528,19.332889
8,CB0633,LS,P2,0.513881,P2,0.513881,P. benedetti,-104.932528,19.332889
8,CB0633,LS,P3,0.215961,P2,0.513881,P. benedetti,-104.932528,19.332889
8,CB0633,LS,P4,0.0816412,P2,0.513881,P. benedetti,-104.932528,19.332889
8,CB0633,LS,P5,0.0724238,P2,0.513881,P. benedetti,-104.932528,19.332889
8,CB0634,LS,P1,0.141227,P2,0.377111,P. benedetti,-104.932528,19.332889
8,CB0634,LS,P2,0.377111,P2,0.377111,P. benedetti,-104.932528,19.332889
8,CB0634,LS,P3,0.299116,P2,0.377111,P. benedetti,-104.932528,19.332889
8,CB0634,LS,P4,0.0969114,P2,0.377111,P. benedetti,-104.932528,19.332889
8,CB0634,LS,P5,0.085634,P2,0.377111,P. benedetti,-104.932528,19.332889
8,CB0635,LS,P1,0.122509,P2,0.83209,P. benedetti,-104.932528,19.332889
8,CB0635,LS,P2,0.83209,P2,0.83209,P. benedetti,-104.932528,19.332889
8,CB0635,LS,P3,0.0337009,P2,0.83209,P. benedetti,-104.932528,19.332889
8,CB0635,LS,P4,0.00198374,P2,0.83209,P. benedetti,-104.932528,19.332889
8,CB0635,LS,P5,0.00971582,P2,0.83209,P. benedetti,-104.932528,19.332889
8,CB0636,LS,P1,0.0928223,P2,0.795124,P. benedetti,-104.932528,19.332889
8,CB0636,LS,P2,0.795124,P2,0.795124,P. benedetti,-104.932528,19.332889
8,CB0636,LS,P3,0.0431906,P2,0.795124,P. benedetti,-104.932528,19.332889
8,CB0636,LS,P4,0.0261772,P2,0.795124,P. benedetti,-104.932528,19.332889
8,CB0636,LS,P5,0.0426864,P2,0.795124,P. benedetti,-104.932528,19.332889
8,CB0637,LS,P1,0.152328,P2,0.36137,P. benedetti,-104.932528,19.332889
8,CB0637,LS,P2,0.36137,P2,0.36137,P. benedetti,-104.932528,19.332889
8,CB0637,LS,P3,0.304764,P2,0.36137,P. benedetti,-104.932528,19.332889
8,CB0637,LS,P4,0.0999873,P2,0.36137,P. benedetti,-104.932528,19.332889
8,CB0637,LS,P5,0.0815511,P2,0.36137,P. benedetti,-104.932528,19.332889
8,CB0638,LS,P1,0.0075057,P2,0.992194,P. benedetti,-104.932528,19.332889
8,CB0638,LS,P2,0.992194,P2,0.992194,P. benedetti,-104.932528,19.332889
8,CB0638,LS,P3,1e-4,P2,0.992194,P. benedetti,-104.932528,19.332889
8,CB0638,LS,P4,1e-4,P2,0.992194,P. benedetti,-104.932528,19.332889
8,CB0638,LS,P5,1e-4,P2,0.992194,P. benedetti,-104.932528,19.332889
8,CB0639,LS,P1,0.0183141,P2,0.968042,P. benedetti,-104.932528,19.332889
8,CB0639,LS,P2,0.968042,P2,0.968042,P. benedetti,-104.932528,19.332889
8,CB0639,LS,P3,1e-4,P2,0.968042,P. benedetti,-104.932528,19.332889
8,CB0639,LS,P4,1e-4,P2,0.968042,P. benedetti,-104.932528,19.332889
8,CB0639,LS,P5,0.013444,P2,0.968042,P. benedetti,-104.932528,19.332889
8,CB0640,LS,P1,0.126151,P2,0.52453,P. benedetti,-104.932528,19.332889
8,CB0640,LS,P2,0.52453,P2,0.52453,P. benedetti,-104.932528,19.332889
8,CB0640,LS,P3,0.179786,P2,0.52453,P. benedetti,-104.932528,19.332889
8,CB0640,LS,P4,0.0891334,P2,0.52453,P. benedetti,-104.932528,19.332889
8,CB0640,LS,P5,0.0803994,P2,0.52453,P. benedetti,-104.932528,19.332889
8,CB0641,LS,P1,0.0533141,P2,0.787128,P. benedetti,-104.932528,19.332889
8,CB0641,LS,P2,0.787128,P2,0.787128,P. benedetti,-104.932528,19.332889
8,CB0641,LS,P3,0.0492418,P2,0.787128,P. benedetti,-104.932528,19.332889
8,CB0641,LS,P4,0.0383672,P2,0.787128,P. benedetti,-104.932528,19.332889
8,CB0641,LS,P5,0.0719491,P2,0.787128,P. benedetti,-104.932528,19.332889
8,CB0642,LS,P1,0.116413,P2,0.394447,P. benedetti,-104.932528,19.332889
8,CB0642,LS,P2,0.394447,P2,0.394447,P. benedetti,-104.932528,19.332889
8,CB0642,LS,P3,0.302586,P2,0.394447,P. benedetti,-104.932528,19.332889
8,CB0642,LS,P4,0.0978829,P2,0.394447,P. benedetti,-104.932528,19.332889
8,CB0642,LS,P5,0.0886712,P2,0.394447,P. benedetti,-104.932528,19.332889
8,CB0643,LS,P1,1e-4,P2,0.972257,P. benedetti,-104.932528,19.332889
8,CB0643,LS,P2,0.972257,P2,0.972257,P. benedetti,-104.932528,19.332889
8,CB0643,LS,P3,1e-4,P2,0.972257,P. benedetti,-104.932528,19.332889
8,CB0643,LS,P4,1e-4,P2,0.972257,P. benedetti,-104.932528,19.332889
8,CB0643,LS,P5,0.027443,P2,0.972257,P. benedetti,-104.932528,19.332889
8,CB0644,LS,P1,0.056070300000000003,P2,0.849586,P. benedetti,-104.932528,19.332889
8,CB0644,LS,P2,0.849586,P2,0.849586,P. benedetti,-104.932528,19.332889
8,CB0644,LS,P3,0.0214496,P2,0.849586,P. benedetti,-104.932528,19.332889
8,CB0644,LS,P4,0.0393171,P2,0.849586,P. benedetti,-104.932528,19.332889
8,CB0644,LS,P5,0.0335768,P2,0.849586,P. benedetti,-104.932528,19.332889
8,CB0645,LS,P1,0.109932,P2,0.527014,P. benedetti,-104.932528,19.332889
8,CB0645,LS,P2,0.527014,P2,0.527014,P. benedetti,-104.932528,19.332889
8,CB0645,LS,P3,0.213266,P2,0.527014,P. benedetti,-104.932528,19.332889
8,CB0645,LS,P4,0.0757758,P2,0.527014,P. benedetti,-104.932528,19.332889
8,CB0645,LS,P5,0.0740131,P2,0.527014,P. benedetti,-104.932528,19.332889
8,CB0646,LS,P1,0.165355,P2,0.347398,P. benedetti,-104.932528,19.332889
8,CB0646,LS,P2,0.347398,P2,0.347398,P. benedetti,-104.932528,19.332889
8,CB0646,LS,P3,0.304699,P2,0.347398,P. benedetti,-104.932528,19.332889
8,CB0646,LS,P4,0.103944,P2,0.347398,P. benedetti,-104.932528,19.332889
8,CB0646,LS,P5,0.0786039,P2,0.347398,P. benedetti,-104.932528,19.332889
8,CB0647,LS,P1,0.102418,P2,0.45956,P. benedetti,-104.932528,19.332889
8,CB0647,LS,P2,0.45956,P2,0.45956,P. benedetti,-104.932528,19.332889
8,CB0647,LS,P3,0.263907,P2,0.45956,P. benedetti,-104.932528,19.332889
8,CB0647,LS,P4,0.081778,P2,0.45956,P. benedetti,-104.932528,19.332889
8,CB0647,LS,P5,0.0923374,P2,0.45956,P. benedetti,-104.932528,19.332889
8,CB0648,LS,P1,0.0540095,P2,0.945691,P. benedetti,-104.932528,19.332889
8,CB0648,LS,P2,0.945691,P2,0.945691,P. benedetti,-104.932528,19.332889
8,CB0648,LS,P3,1e-4,P2,0.945691,P. benedetti,-104.932528,19.332889
8,CB0648,LS,P4,1e-4,P2,0.945691,P. benedetti,-104.932528,19.332889
8,CB0648,LS,P5,1e-4,P2,0.945691,P. benedetti,-104.932528,19.332889
8,CB0649,LS,P1,0.111267,P2,0.494451,P. benedetti,-104.932528,19.332889
8,CB0649,LS,P2,0.494451,P2,0.494451,P. benedetti,-104.932528,19.332889
8,CB0649,LS,P3,0.229772,P2,0.494451,P. benedetti,-104.932528,19.332889
8,CB0649,LS,P4,0.0822832,P2,0.494451,P. benedetti,-104.932528,19.332889
8,CB0649,LS,P5,0.0822266,P2,0.494451,P. benedetti,-104.932528,19.332889
8,CB0650,LS,P1,0.139737,P2,0.418438,P. benedetti,-104.932528,19.332889
8,CB0650,LS,P2,0.418438,P2,0.418438,P. benedetti,-104.932528,19.332889
8,CB0650,LS,P3,0.26977,P2,0.418438,P. benedetti,-104.932528,19.332889
8,CB0650,LS,P4,0.0870679,P2,0.418438,P. benedetti,-104.932528,19.332889
8,CB0650,LS,P5,0.0849872,P2,0.418438,P. benedetti,-104.932528,19.332889
8,CB0651,LS,P1,1e-4,P2,0.9996,P. benedetti,-104.932528,19.332889
8,CB0651,LS,P2,0.9996,P2,0.9996,P. benedetti,-104.932528,19.332889
8,CB0651,LS,P3,1e-4,P2,0.9996,P. benedetti,-104.932528,19.332889
8,CB0651,LS,P4,1e-4,P2,0.9996,P. benedetti,-104.932528,19.332889
8,CB0651,LS,P5,1e-4,P2,0.9996,P. benedetti,-104.932528,19.332889
8,CB0652,LS,P1,0.0243005,P2,0.946271,P. benedetti,-104.932528,19.332889
8,CB0652,LS,P2,0.946271,P2,0.946271,P. benedetti,-104.932528,19.332889
8,CB0652,LS,P3,1e-4,P2,0.946271,P. benedetti,-104.932528,19.332889
8,CB0652,LS,P4,0.0136897,P2,0.946271,P. benedetti,-104.932528,19.332889
8,CB0652,LS,P5,0.0156391,P2,0.946271,P. benedetti,-104.932528,19.332889
8,CB0653,LS,P1,0.140363,P2,0.512846,P. benedetti,-104.932528,19.332889
8,CB0653,LS,P2,0.512846,P2,0.512846,P. benedetti,-104.932528,19.332889
8,CB0653,LS,P3,0.218036,P2,0.512846,P. benedetti,-104.932528,19.332889
8,CB0653,LS,P4,0.0664425,P2,0.512846,P. benedetti,-104.932528,19.332889
8,CB0653,LS,P5,0.0623125,P2,0.512846,P. benedetti,-104.932528,19.332889
8,CB0654,LS,P1,0.0453175,P2,0.901731,P. benedetti,-104.932528,19.332889
8,CB0654,LS,P2,0.901731,P2,0.901731,P. benedetti,-104.932528,19.332889
8,CB0654,LS,P3,1e-4,P2,0.901731,P. benedetti,-104.932528,19.332889
